"precision","recall","fscore","threshold","classifier","species"
0.0645161290322581,0.333333333333333,0.108108108108108,0.2,"HawkEars","BUFF"
0.0689655172413793,0.333333333333333,0.114285714285714,0.21,"HawkEars","BUFF"
0.0714285714285714,0.333333333333333,0.117647058823529,0.22,"HawkEars","BUFF"
0.0740740740740741,0.333333333333333,0.121212121212121,0.23,"HawkEars","BUFF"
0.0769230769230769,0.333333333333333,0.125,0.24,"HawkEars","BUFF"
0.08,0.333333333333333,0.129032258064516,0.25,"HawkEars","BUFF"
0.08,0.333333333333333,0.129032258064516,0.26,"HawkEars","BUFF"
0.08,0.333333333333333,0.129032258064516,0.27,"HawkEars","BUFF"
0.08,0.333333333333333,0.129032258064516,0.28,"HawkEars","BUFF"
0.08,0.333333333333333,0.129032258064516,0.29,"HawkEars","BUFF"
0.0833333333333333,0.333333333333333,0.133333333333333,0.3,"HawkEars","BUFF"
0.0833333333333333,0.333333333333333,0.133333333333333,0.31,"HawkEars","BUFF"
0.0833333333333333,0.333333333333333,0.133333333333333,0.32,"HawkEars","BUFF"
0.0833333333333333,0.333333333333333,0.133333333333333,0.33,"HawkEars","BUFF"
0.0869565217391304,0.333333333333333,0.137931034482759,0.34,"HawkEars","BUFF"
0.0909090909090909,0.333333333333333,0.142857142857143,0.35,"HawkEars","BUFF"
0.1,0.333333333333333,0.153846153846154,0.36,"HawkEars","BUFF"
0.1,0.333333333333333,0.153846153846154,0.37,"HawkEars","BUFF"
0.111111111111111,0.333333333333333,0.166666666666667,0.38,"HawkEars","BUFF"
0.125,0.333333333333333,0.181818181818182,0.39,"HawkEars","BUFF"
0.125,0.333333333333333,0.181818181818182,0.4,"HawkEars","BUFF"
0.125,0.333333333333333,0.181818181818182,0.41,"HawkEars","BUFF"
0.153846153846154,0.333333333333333,0.210526315789474,0.42,"HawkEars","BUFF"
0.153846153846154,0.333333333333333,0.210526315789474,0.43,"HawkEars","BUFF"
0.153846153846154,0.333333333333333,0.210526315789474,0.44,"HawkEars","BUFF"
0.166666666666667,0.333333333333333,0.222222222222222,0.45,"HawkEars","BUFF"
0.181818181818182,0.333333333333333,0.235294117647059,0.46,"HawkEars","BUFF"
0.181818181818182,0.333333333333333,0.235294117647059,0.47,"HawkEars","BUFF"
0.25,0.333333333333333,0.285714285714286,0.48,"HawkEars","BUFF"
0.25,0.333333333333333,0.285714285714286,0.49,"HawkEars","BUFF"
0.25,0.333333333333333,0.285714285714286,0.5,"HawkEars","BUFF"
0.25,0.333333333333333,0.285714285714286,0.51,"HawkEars","BUFF"
0.25,0.333333333333333,0.285714285714286,0.52,"HawkEars","BUFF"
0.285714285714286,0.333333333333333,0.307692307692308,0.53,"HawkEars","BUFF"
0.285714285714286,0.333333333333333,0.307692307692308,0.54,"HawkEars","BUFF"
0.285714285714286,0.333333333333333,0.307692307692308,0.55,"HawkEars","BUFF"
0.285714285714286,0.333333333333333,0.307692307692308,0.56,"HawkEars","BUFF"
0.285714285714286,0.333333333333333,0.307692307692308,0.57,"HawkEars","BUFF"
0.285714285714286,0.333333333333333,0.307692307692308,0.58,"HawkEars","BUFF"
0.333333333333333,0.333333333333333,0.333333333333333,0.59,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.6,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.61,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.62,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.63,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.64,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.65,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.66,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.67,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.68,"HawkEars","BUFF"
0.5,0.333333333333333,0.4,0.69,"HawkEars","BUFF"
0.666666666666667,0.333333333333333,0.444444444444444,0.7,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.71,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.72,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.73,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.74,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.75,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.76,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.77,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.78,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.79,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.8,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.81,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.82,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.83,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.84,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.85,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.86,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.87,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.88,"HawkEars","BUFF"
0.5,0.166666666666667,0.25,0.89,"HawkEars","BUFF"
1,0.166666666666667,0.285714285714286,0.9,"HawkEars","BUFF"
1,0.166666666666667,0.285714285714286,0.91,"HawkEars","BUFF"
NA,0,NA,0.92,"HawkEars","BUFF"
NA,0,NA,0.93,"HawkEars","BUFF"
NA,0,NA,0.94,"HawkEars","BUFF"
NA,0,NA,0.95,"HawkEars","BUFF"
NA,0,NA,0.96,"HawkEars","BUFF"
NA,0,NA,0.97,"HawkEars","BUFF"
NA,0,NA,0.98,"HawkEars","BUFF"
NA,0,NA,0.99,"HawkEars","BUFF"
0.181818181818182,0.333333333333333,0.235294117647059,0.01,"BirdNET","BUFF"
0.5,0.333333333333333,0.4,0.02,"BirdNET","BUFF"
0.666666666666667,0.333333333333333,0.444444444444444,0.03,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.04,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.05,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.06,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.07,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.08,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.09,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.1,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.11,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.12,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.13,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.14,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.15,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.16,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.17,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.18,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.19,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.2,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.21,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.22,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.23,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.24,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.25,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.26,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.27,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.28,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.29,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.3,"BirdNET","BUFF"
1,0.333333333333333,0.5,0.31,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.32,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.33,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.34,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.35,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.36,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.37,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.38,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.39,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.4,"BirdNET","BUFF"
1,0.166666666666667,0.285714285714286,0.41,"BirdNET","BUFF"
NA,0,NA,0.42,"BirdNET","BUFF"
NA,0,NA,0.43,"BirdNET","BUFF"
NA,0,NA,0.44,"BirdNET","BUFF"
NA,0,NA,0.45,"BirdNET","BUFF"
NA,0,NA,0.46,"BirdNET","BUFF"
NA,0,NA,0.47,"BirdNET","BUFF"
NA,0,NA,0.48,"BirdNET","BUFF"
NA,0,NA,0.49,"BirdNET","BUFF"
NA,0,NA,0.5,"BirdNET","BUFF"
NA,0,NA,0.51,"BirdNET","BUFF"
NA,0,NA,0.52,"BirdNET","BUFF"
NA,0,NA,0.53,"BirdNET","BUFF"
NA,0,NA,0.54,"BirdNET","BUFF"
NA,0,NA,0.55,"BirdNET","BUFF"
NA,0,NA,0.56,"BirdNET","BUFF"
NA,0,NA,0.57,"BirdNET","BUFF"
NA,0,NA,0.58,"BirdNET","BUFF"
NA,0,NA,0.59,"BirdNET","BUFF"
NA,0,NA,0.6,"BirdNET","BUFF"
NA,0,NA,0.61,"BirdNET","BUFF"
NA,0,NA,0.62,"BirdNET","BUFF"
NA,0,NA,0.63,"BirdNET","BUFF"
NA,0,NA,0.64,"BirdNET","BUFF"
NA,0,NA,0.65,"BirdNET","BUFF"
NA,0,NA,0.66,"BirdNET","BUFF"
NA,0,NA,0.67,"BirdNET","BUFF"
NA,0,NA,0.68,"BirdNET","BUFF"
NA,0,NA,0.69,"BirdNET","BUFF"
NA,0,NA,0.7,"BirdNET","BUFF"
NA,0,NA,0.71,"BirdNET","BUFF"
NA,0,NA,0.72,"BirdNET","BUFF"
NA,0,NA,0.73,"BirdNET","BUFF"
NA,0,NA,0.74,"BirdNET","BUFF"
NA,0,NA,0.75,"BirdNET","BUFF"
NA,0,NA,0.76,"BirdNET","BUFF"
NA,0,NA,0.77,"BirdNET","BUFF"
NA,0,NA,0.78,"BirdNET","BUFF"
NA,0,NA,0.79,"BirdNET","BUFF"
NA,0,NA,0.8,"BirdNET","BUFF"
NA,0,NA,0.81,"BirdNET","BUFF"
NA,0,NA,0.82,"BirdNET","BUFF"
NA,0,NA,0.83,"BirdNET","BUFF"
NA,0,NA,0.84,"BirdNET","BUFF"
NA,0,NA,0.85,"BirdNET","BUFF"
NA,0,NA,0.86,"BirdNET","BUFF"
NA,0,NA,0.87,"BirdNET","BUFF"
NA,0,NA,0.88,"BirdNET","BUFF"
NA,0,NA,0.89,"BirdNET","BUFF"
NA,0,NA,0.9,"BirdNET","BUFF"
NA,0,NA,0.91,"BirdNET","BUFF"
NA,0,NA,0.92,"BirdNET","BUFF"
NA,0,NA,0.93,"BirdNET","BUFF"
NA,0,NA,0.94,"BirdNET","BUFF"
NA,0,NA,0.95,"BirdNET","BUFF"
NA,0,NA,0.96,"BirdNET","BUFF"
NA,0,NA,0.97,"BirdNET","BUFF"
NA,0,NA,0.98,"BirdNET","BUFF"
NA,0,NA,0.99,"BirdNET","BUFF"
0,0,NA,0.01,"Perch","BUFF"
0,0,NA,0.02,"Perch","BUFF"
0,0,NA,0.03,"Perch","BUFF"
0,0,NA,0.04,"Perch","BUFF"
0,0,NA,0.05,"Perch","BUFF"
0,0,NA,0.06,"Perch","BUFF"
0,0,NA,0.07,"Perch","BUFF"
0,0,NA,0.08,"Perch","BUFF"
0,0,NA,0.09,"Perch","BUFF"
0,0,NA,0.1,"Perch","BUFF"
0,0,NA,0.11,"Perch","BUFF"
0,0,NA,0.12,"Perch","BUFF"
0,0,NA,0.13,"Perch","BUFF"
0,0,NA,0.14,"Perch","BUFF"
0,0,NA,0.15,"Perch","BUFF"
0,0,NA,0.16,"Perch","BUFF"
0,0,NA,0.17,"Perch","BUFF"
0,0,NA,0.18,"Perch","BUFF"
0,0,NA,0.19,"Perch","BUFF"
0,0,NA,0.2,"Perch","BUFF"
0,0,NA,0.21,"Perch","BUFF"
0,0,NA,0.22,"Perch","BUFF"
0,0,NA,0.23,"Perch","BUFF"
0,0,NA,0.24,"Perch","BUFF"
0,0,NA,0.25,"Perch","BUFF"
0,0,NA,0.26,"Perch","BUFF"
0,0,NA,0.27,"Perch","BUFF"
0,0,NA,0.28,"Perch","BUFF"
0,0,NA,0.29,"Perch","BUFF"
0,0,NA,0.3,"Perch","BUFF"
0,0,NA,0.31,"Perch","BUFF"
0,0,NA,0.32,"Perch","BUFF"
0,0,NA,0.33,"Perch","BUFF"
0,0,NA,0.34,"Perch","BUFF"
0,0,NA,0.35,"Perch","BUFF"
0,0,NA,0.36,"Perch","BUFF"
0,0,NA,0.37,"Perch","BUFF"
0,0,NA,0.38,"Perch","BUFF"
0,0,NA,0.39,"Perch","BUFF"
0,0,NA,0.4,"Perch","BUFF"
0,0,NA,0.41,"Perch","BUFF"
0,0,NA,0.42,"Perch","BUFF"
0,0,NA,0.43,"Perch","BUFF"
0,0,NA,0.44,"Perch","BUFF"
0,0,NA,0.45,"Perch","BUFF"
0,0,NA,0.46,"Perch","BUFF"
0,0,NA,0.47,"Perch","BUFF"
0,0,NA,0.48,"Perch","BUFF"
0,0,NA,0.49,"Perch","BUFF"
0,0,NA,0.5,"Perch","BUFF"
0,0,NA,0.51,"Perch","BUFF"
0,0,NA,0.52,"Perch","BUFF"
0,0,NA,0.53,"Perch","BUFF"
0,0,NA,0.54,"Perch","BUFF"
0,0,NA,0.55,"Perch","BUFF"
0,0,NA,0.56,"Perch","BUFF"
0,0,NA,0.57,"Perch","BUFF"
0,0,NA,0.58,"Perch","BUFF"
0,0,NA,0.59,"Perch","BUFF"
0,0,NA,0.6,"Perch","BUFF"
0,0,NA,0.61,"Perch","BUFF"
0,0,NA,0.62,"Perch","BUFF"
0,0,NA,0.63,"Perch","BUFF"
0,0,NA,0.64,"Perch","BUFF"
0,0,NA,0.65,"Perch","BUFF"
0,0,NA,0.66,"Perch","BUFF"
0,0,NA,0.67,"Perch","BUFF"
0,0,NA,0.68,"Perch","BUFF"
0,0,NA,0.69,"Perch","BUFF"
0,0,NA,0.7,"Perch","BUFF"
0,0,NA,0.71,"Perch","BUFF"
0,0,NA,0.72,"Perch","BUFF"
0,0,NA,0.73,"Perch","BUFF"
0,0,NA,0.74,"Perch","BUFF"
0,0,NA,0.75,"Perch","BUFF"
0,0,NA,0.76,"Perch","BUFF"
0,0,NA,0.77,"Perch","BUFF"
0,0,NA,0.78,"Perch","BUFF"
0,0,NA,0.79,"Perch","BUFF"
0,0,NA,0.8,"Perch","BUFF"
0,0,NA,0.81,"Perch","BUFF"
0,0,NA,0.82,"Perch","BUFF"
0,0,NA,0.83,"Perch","BUFF"
0,0,NA,0.84,"Perch","BUFF"
0,0,NA,0.85,"Perch","BUFF"
0,0,NA,0.86,"Perch","BUFF"
0,0,NA,0.87,"Perch","BUFF"
0,0,NA,0.88,"Perch","BUFF"
0,0,NA,0.89,"Perch","BUFF"
0,0,NA,0.9,"Perch","BUFF"
0,0,NA,0.91,"Perch","BUFF"
0,0,NA,0.92,"Perch","BUFF"
0,0,NA,0.93,"Perch","BUFF"
0,0,NA,0.94,"Perch","BUFF"
0,0,NA,0.95,"Perch","BUFF"
0,0,NA,0.96,"Perch","BUFF"
0,0,NA,0.97,"Perch","BUFF"
0,0,NA,0.98,"Perch","BUFF"
0,0,NA,0.99,"Perch","BUFF"
0.0124610591900312,1,0.0246153846153846,0.01,"HawkEars","BWHA"
0.0141843971631206,1,0.027972027972028,0.02,"HawkEars","BWHA"
0.0186046511627907,1,0.0365296803652968,0.03,"HawkEars","BWHA"
0.024390243902439,1,0.0476190476190476,0.04,"HawkEars","BWHA"
0.0306513409961686,1,0.0594795539033457,0.05,"HawkEars","BWHA"
0.0382775119617225,1,0.0737327188940092,0.06,"HawkEars","BWHA"
0.0446927374301676,1,0.0855614973262032,0.07,"HawkEars","BWHA"
0.0559440559440559,1,0.105960264900662,0.08,"HawkEars","BWHA"
0.0677966101694915,1,0.126984126984127,0.09,"HawkEars","BWHA"
0.073394495412844,1,0.136752136752137,0.1,"HawkEars","BWHA"
0.0816326530612245,1,0.150943396226415,0.11,"HawkEars","BWHA"
0.0963855421686747,1,0.175824175824176,0.12,"HawkEars","BWHA"
0.114285714285714,1,0.205128205128205,0.13,"HawkEars","BWHA"
0.119402985074627,1,0.213333333333333,0.14,"HawkEars","BWHA"
0.133333333333333,1,0.235294117647059,0.15,"HawkEars","BWHA"
0.145454545454545,1,0.253968253968254,0.16,"HawkEars","BWHA"
0.150943396226415,1,0.262295081967213,0.17,"HawkEars","BWHA"
0.156862745098039,1,0.271186440677966,0.18,"HawkEars","BWHA"
0.166666666666667,1,0.285714285714286,0.19,"HawkEars","BWHA"
0.170212765957447,1,0.290909090909091,0.2,"HawkEars","BWHA"
0.181818181818182,1,0.307692307692308,0.21,"HawkEars","BWHA"
0.186046511627907,1,0.313725490196078,0.22,"HawkEars","BWHA"
0.2,1,0.333333333333333,0.23,"HawkEars","BWHA"
0.210526315789474,1,0.347826086956522,0.24,"HawkEars","BWHA"
0.222222222222222,1,0.363636363636364,0.25,"HawkEars","BWHA"
0.242424242424242,1,0.390243902439024,0.26,"HawkEars","BWHA"
0.266666666666667,1,0.421052631578947,0.27,"HawkEars","BWHA"
0.275862068965517,1,0.432432432432432,0.28,"HawkEars","BWHA"
0.285714285714286,1,0.444444444444444,0.29,"HawkEars","BWHA"
0.285714285714286,1,0.444444444444444,0.3,"HawkEars","BWHA"
0.28,0.875,0.424242424242424,0.31,"HawkEars","BWHA"
0.291666666666667,0.875,0.4375,0.32,"HawkEars","BWHA"
0.291666666666667,0.875,0.4375,0.33,"HawkEars","BWHA"
0.304347826086957,0.875,0.451612903225806,0.34,"HawkEars","BWHA"
0.333333333333333,0.875,0.482758620689655,0.35,"HawkEars","BWHA"
0.333333333333333,0.875,0.482758620689655,0.36,"HawkEars","BWHA"
0.333333333333333,0.875,0.482758620689655,0.37,"HawkEars","BWHA"
0.333333333333333,0.875,0.482758620689655,0.38,"HawkEars","BWHA"
0.333333333333333,0.875,0.482758620689655,0.39,"HawkEars","BWHA"
0.35,0.875,0.5,0.4,"HawkEars","BWHA"
0.368421052631579,0.875,0.518518518518518,0.41,"HawkEars","BWHA"
0.388888888888889,0.875,0.538461538461539,0.42,"HawkEars","BWHA"
0.388888888888889,0.875,0.538461538461539,0.43,"HawkEars","BWHA"
0.352941176470588,0.75,0.48,0.44,"HawkEars","BWHA"
0.375,0.75,0.5,0.45,"HawkEars","BWHA"
0.4,0.75,0.521739130434783,0.46,"HawkEars","BWHA"
0.4,0.75,0.521739130434783,0.47,"HawkEars","BWHA"
0.384615384615385,0.625,0.476190476190476,0.48,"HawkEars","BWHA"
0.384615384615385,0.625,0.476190476190476,0.49,"HawkEars","BWHA"
0.416666666666667,0.625,0.5,0.5,"HawkEars","BWHA"
0.416666666666667,0.625,0.5,0.51,"HawkEars","BWHA"
0.454545454545455,0.625,0.526315789473684,0.52,"HawkEars","BWHA"
0.454545454545455,0.625,0.526315789473684,0.53,"HawkEars","BWHA"
0.5,0.625,0.555555555555556,0.54,"HawkEars","BWHA"
0.625,0.625,0.625,0.55,"HawkEars","BWHA"
0.625,0.625,0.625,0.56,"HawkEars","BWHA"
0.714285714285714,0.625,0.666666666666667,0.57,"HawkEars","BWHA"
0.714285714285714,0.625,0.666666666666667,0.58,"HawkEars","BWHA"
0.714285714285714,0.625,0.666666666666667,0.59,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.6,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.61,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.62,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.63,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.64,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.65,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.66,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.67,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.68,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.69,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.7,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.71,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.72,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.73,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.74,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.75,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.76,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.77,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.78,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.79,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.8,"HawkEars","BWHA"
0.833333333333333,0.625,0.714285714285714,0.81,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.82,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.83,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.84,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.85,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.86,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.87,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.88,"HawkEars","BWHA"
1,0.625,0.769230769230769,0.89,"HawkEars","BWHA"
1,0.5,0.666666666666667,0.9,"HawkEars","BWHA"
1,0.5,0.666666666666667,0.91,"HawkEars","BWHA"
1,0.375,0.545454545454545,0.92,"HawkEars","BWHA"
1,0.375,0.545454545454545,0.93,"HawkEars","BWHA"
1,0.375,0.545454545454545,0.94,"HawkEars","BWHA"
NA,0,NA,0.95,"HawkEars","BWHA"
NA,0,NA,0.96,"HawkEars","BWHA"
NA,0,NA,0.97,"HawkEars","BWHA"
NA,0,NA,0.98,"HawkEars","BWHA"
NA,0,NA,0.99,"HawkEars","BWHA"
0.0707964601769911,1,0.132231404958678,0.01,"BirdNET","BWHA"
0.114285714285714,1,0.205128205128205,0.02,"BirdNET","BWHA"
0.16,1,0.275862068965517,0.03,"BirdNET","BWHA"
0.205128205128205,1,0.340425531914894,0.04,"BirdNET","BWHA"
0.241379310344828,0.875,0.378378378378378,0.05,"BirdNET","BWHA"
0.24,0.75,0.363636363636364,0.06,"BirdNET","BWHA"
0.285714285714286,0.75,0.413793103448276,0.07,"BirdNET","BWHA"
0.352941176470588,0.75,0.48,0.08,"BirdNET","BWHA"
0.461538461538462,0.75,0.571428571428571,0.09,"BirdNET","BWHA"
0.5,0.75,0.6,0.1,"BirdNET","BWHA"
0.5,0.75,0.6,0.11,"BirdNET","BWHA"
0.454545454545455,0.625,0.526315789473684,0.12,"BirdNET","BWHA"
0.5,0.625,0.555555555555556,0.13,"BirdNET","BWHA"
0.5,0.625,0.555555555555556,0.14,"BirdNET","BWHA"
0.5,0.625,0.555555555555556,0.15,"BirdNET","BWHA"
0.5,0.625,0.555555555555556,0.16,"BirdNET","BWHA"
0.555555555555556,0.625,0.588235294117647,0.17,"BirdNET","BWHA"
0.555555555555556,0.625,0.588235294117647,0.18,"BirdNET","BWHA"
0.555555555555556,0.625,0.588235294117647,0.19,"BirdNET","BWHA"
0.625,0.625,0.625,0.2,"BirdNET","BWHA"
0.625,0.625,0.625,0.21,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.22,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.23,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.24,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.25,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.26,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.27,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.28,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.29,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.3,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.31,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.32,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.33,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.34,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.35,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.36,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.37,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.38,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.39,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.4,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.41,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.42,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.43,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.44,"BirdNET","BWHA"
0.714285714285714,0.625,0.666666666666667,0.45,"BirdNET","BWHA"
0.833333333333333,0.625,0.714285714285714,0.46,"BirdNET","BWHA"
0.833333333333333,0.625,0.714285714285714,0.47,"BirdNET","BWHA"
0.833333333333333,0.625,0.714285714285714,0.48,"BirdNET","BWHA"
0.833333333333333,0.625,0.714285714285714,0.49,"BirdNET","BWHA"
0.833333333333333,0.625,0.714285714285714,0.5,"BirdNET","BWHA"
0.833333333333333,0.625,0.714285714285714,0.51,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.52,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.53,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.54,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.55,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.56,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.57,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.58,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.59,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.6,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.61,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.62,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.63,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.64,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.65,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.66,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.67,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.68,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.69,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.7,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.71,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.72,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.73,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.74,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.75,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.76,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.77,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.78,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.79,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.8,"BirdNET","BWHA"
1,0.625,0.769230769230769,0.81,"BirdNET","BWHA"
