filename,latitude,longitude,recording_date
102598.mp3,51.18,-114.40,2014-05-26
102475.mp3,51.16,-114.37,2014-06-15
102478.mp3,51.16,-114.38,2014-06-10
160113.mp3,51.16,-114.38,2014-06-09
102482.mp3,51.16,-114.38,2014-06-07
102485.mp3,51.16,-114.38,2014-06-08
102485.mp3,51.16,-114.38,2014-06-08
102504.mp3,51.17,-114.39,2014-06-17
102602.mp3,49.57,-109.89,2014-06-06
102663.mp3,49.60,-109.84,2014-06-20
102667.mp3,54.60,-110.21,2014-06-25
159944.mp3,49.61,-110.17,2014-06-24
102621.mp3,49.58,-109.86,2014-06-10
102621.mp3,49.58,-109.86,2014-06-10
102622.mp3,49.58,-109.86,2014-06-09
102679.mp3,50.54,-105.48,2014-06-05
102682.mp3,50.54,-105.48,2014-06-07
159956.mp3,50.54,-105.48,2014-06-06
159956.mp3,50.54,-105.48,2014-06-06
102685.mp3,50.54,-105.48,2014-06-07
102723.mp3,50.54,-105.41,2014-06-28
102728.mp3,50.54,-105.41,2014-06-28
102728.mp3,50.54,-105.41,2014-06-28
102729.mp3,50.54,-105.41,2014-06-28
102730.mp3,50.58,-105.59,2014-07-03
102735.mp3,50.58,-105.59,2014-07-03
102736.mp3,50.58,-105.59,2014-07-04
102736.mp3,50.58,-105.59,2014-07-04
102736.mp3,50.58,-105.59,2014-07-04
102737.mp3,50.58,-105.59,2014-07-05
102737.mp3,50.58,-105.59,2014-07-05
102740.mp3,50.58,-105.58,2014-07-10
102741.mp3,50.58,-105.58,2014-07-11
102742.mp3,50.58,-105.58,2014-07-12
102743.mp3,50.58,-105.58,2014-07-13
102743.mp3,50.58,-105.58,2014-07-13
102744.mp3,50.59,-105.58,2014-07-10
102744.mp3,50.59,-105.58,2014-07-10
102745.mp3,50.59,-105.58,2014-07-11
102745.mp3,50.59,-105.58,2014-07-11
102746.mp3,50.59,-105.58,2014-07-12
102751.mp3,50.59,-105.58,2014-07-19
102755.mp3,50.59,-105.59,2014-07-04
102755.mp3,50.59,-105.59,2014-07-04
102757.mp3,50.59,-105.59,2014-07-05
102758.mp3,50.59,-105.59,2014-07-04
102761.mp3,50.59,-105.59,2014-07-06
102763.mp3,50.60,-105.58,2014-07-14
102764.mp3,50.60,-105.58,2014-07-15
102764.mp3,50.60,-105.58,2014-07-15
102769.mp3,50.60,-105.58,2014-07-15
102769.mp3,50.60,-105.58,2014-07-15
156120.mp3,50.55,-105.50,2014-05-31
102689.mp3,50.55,-105.50,2014-06-03
156329.mp3,50.54,-105.50,2014-05-31
156329.mp3,50.54,-105.50,2014-05-31
102695.mp3,50.54,-105.47,2014-06-12
102697.mp3,50.54,-105.47,2014-06-13
102701.mp3,50.55,-105.47,2014-06-13
102701.mp3,50.55,-105.47,2014-06-13
102705.mp3,50.54,-105.48,2014-06-12
102706.mp3,50.54,-105.48,2014-06-13
102716.mp3,50.54,-105.42,2014-06-26
102832.mp3,53.38,-112.53,2014-06-23
160034.mp3,53.38,-112.52,2014-06-27
102841.mp3,53.38,-112.53,2014-06-24
102842.mp3,53.38,-112.53,2014-06-25
102843.mp3,53.38,-112.53,2014-06-25
102843.mp3,53.38,-112.53,2014-06-25
102844.mp3,53.38,-112.53,2014-06-25
102844.mp3,53.38,-112.53,2014-06-25
102848.mp3,53.38,-112.52,2014-07-01
102853.mp3,53.38,-112.52,2014-07-01
102854.mp3,53.38,-112.52,2014-07-02
102860.mp3,53.38,-112.53,2014-06-28
102863.mp3,53.37,-112.53,2014-07-08
102864.mp3,53.37,-112.53,2014-07-08
102871.mp3,53.38,-112.53,2014-07-02
102879.mp3,53.38,-112.52,2014-07-09
102880.mp3,53.38,-112.52,2014-07-09
102880.mp3,53.38,-112.52,2014-07-09
102880.mp3,53.38,-112.52,2014-07-09
102884.mp3,53.38,-112.52,2014-07-09
102887.mp3,53.38,-112.52,2014-07-09
102889.mp3,53.38,-112.52,2014-07-09
102892.mp3,53.38,-112.52,2014-07-09
102924.mp3,53.38,-112.52,2014-07-11
102929.mp3,53.38,-112.52,2014-07-12
102934.mp3,53.38,-112.52,2014-07-15
102934.mp3,53.38,-112.52,2014-07-15
102934.mp3,53.38,-112.52,2014-07-15
102942.mp3,53.37,-112.54,2014-07-06
89978.mp3,61.74,-116.81,2016-06-10
89978.mp3,61.74,-116.81,2016-06-10
89999.mp3,61.52,-117.20,2016-06-23
90003.mp3,62.07,-116.34,2016-06-28
90003.mp3,62.07,-116.34,2016-06-28
90003.mp3,62.07,-116.34,2016-06-28
90005.mp3,62.08,-116.32,2016-06-29
90832.mp3,62.69,-116.14,2016-06-14
90832.mp3,62.69,-116.14,2016-06-14
90832.mp3,62.69,-116.14,2016-06-14
90748.mp3,62.71,-116.16,2016-06-05
90748.mp3,62.71,-116.16,2016-06-05
109872.mp3,54.66,-111.63,2016-06-03
109872.mp3,54.66,-111.63,2016-06-03
156422.mp3,54.66,-111.63,2016-06-06
156422.mp3,54.66,-111.63,2016-06-06
156422.mp3,54.66,-111.63,2016-06-06
110640.mp3,55.06,-111.82,2016-06-03
110640.mp3,55.06,-111.82,2016-06-03
110703.mp3,55.05,-111.78,2015-06-13
110769.mp3,55.04,-111.72,2015-06-14
110777.mp3,55.04,-111.72,2017-06-18
110810.mp3,54.77,-111.68,2015-06-09
110812.mp3,54.77,-111.68,2015-06-13
110825.mp3,54.78,-111.68,2016-06-17
110840.mp3,54.78,-111.69,2017-06-17
110840.mp3,54.78,-111.69,2017-06-17
110841.mp3,54.78,-111.69,2015-06-08
110841.mp3,54.78,-111.69,2015-06-08
110845.mp3,54.78,-111.69,2016-06-10
110860.mp3,54.78,-111.68,2017-06-24
110979.mp3,54.91,-111.80,2015-06-04
123629.mp3,54.91,-111.81,2015-06-07
111036.mp3,55.76,-111.32,2015-06-27
111116.mp3,55.71,-111.35,2017-06-15
111130.mp3,55.70,-111.35,2017-06-20
111311.mp3,55.23,-112.63,2016-07-14
111311.mp3,55.23,-112.63,2016-07-14
109893.mp3,54.65,-110.99,2015-06-05
109893.mp3,54.65,-110.99,2015-06-05
109960.mp3,54.65,-110.98,2015-06-05
109979.mp3,54.66,-110.97,2016-06-29
111355.mp3,55.82,-110.80,2015-06-20
155658.mp3,55.81,-110.75,2016-05-30
111424.mp3,55.82,-110.51,2015-06-29
155661.mp3,55.82,-110.49,2016-06-02
156366.mp3,55.82,-110.49,2016-06-05
156366.mp3,55.82,-110.49,2016-06-05
111496.mp3,55.14,-113.27,2015-06-22
111513.mp3,55.15,-113.20,2015-06-25
111541.mp3,55.14,-113.29,2015-06-24
110004.mp3,54.60,-110.33,2015-06-24
110055.mp3,54.59,-110.35,2015-06-25
110085.mp3,54.60,-110.36,2015-06-25
110091.mp3,54.60,-110.36,2017-06-03
111554.mp3,55.98,-113.64,2015-06-15
111568.mp3,55.99,-113.61,2015-06-19
111603.mp3,55.99,-113.61,2016-06-23
111603.mp3,55.99,-113.61,2016-06-23
111603.mp3,55.99,-113.61,2016-06-23
111645.mp3,55.69,-113.53,2015-06-14
111668.mp3,55.67,-113.53,2015-06-13
111801.mp3,56.04,-113.74,2016-06-18
111806.mp3,56.04,-113.74,2015-06-23
111810.mp3,56.04,-113.74,2015-06-23
111811.mp3,56.04,-113.73,2015-06-20
110120.mp3,54.61,-110.23,2015-05-29
110121.mp3,54.61,-110.23,2015-05-30
110163.mp3,54.62,-110.24,2015-06-05
110166.mp3,54.63,-110.23,2015-06-04
110178.mp3,54.88,-111.56,2015-05-27
110208.mp3,54.87,-111.57,2015-05-27
110219.mp3,54.85,-111.47,2015-06-02
110219.mp3,54.85,-111.47,2015-06-02
123606.mp3,54.86,-111.47,2015-05-30
110243.mp3,54.86,-111.46,2015-05-30
110244.mp3,54.86,-111.46,2015-05-31
110245.mp3,54.86,-111.46,2015-06-01
110319.mp3,55.05,-111.95,2015-06-04
110404.mp3,55.03,-111.93,2015-06-01
123619.mp3,55.04,-111.91,2015-06-03
110452.mp3,55.04,-111.91,2015-06-01
110452.mp3,55.04,-111.91,2015-06-01
110453.mp3,55.04,-111.91,2015-06-02
110453.mp3,55.04,-111.91,2015-06-02
110462.mp3,55.04,-111.90,2015-06-02
110582.mp3,54.95,-111.86,2015-06-10
124181.mp3,53.39,-110.70,2017-05-17
123805.mp3,55.64,-111.13,2017-06-25
123847.mp3,55.79,-113.67,2017-05-11
123934.mp3,55.45,-110.89,2017-04-02
123938.mp3,55.45,-110.89,2017-05-23
124019.mp3,54.81,-111.67,2017-05-20
111888.mp3,55.34,-111.14,2013-03-28
113111.mp3,56.11,-111.69,2013-04-19
113546.mp3,56.19,-110.73,2014-03-27
113559.mp3,56.19,-110.74,2013-04-24
113570.mp3,56.17,-110.84,2013-04-30
113570.mp3,56.17,-110.84,2013-04-30
113579.mp3,56.17,-110.82,2013-04-26
113615.mp3,56.13,-110.90,2014-04-02
113712.mp3,55.56,-112.25,2014-04-15
113982.mp3,56.41,-110.92,2014-04-24
113982.mp3,56.41,-110.92,2014-04-24
113982.mp3,56.41,-110.92,2014-04-24
113982.mp3,56.41,-110.92,2014-04-24
114097.mp3,57.14,-111.53,2013-05-27
114102.mp3,57.14,-111.53,2013-06-04
111961.mp3,56.41,-111.62,2013-05-07
111966.mp3,56.41,-111.64,2013-05-04
111980.mp3,56.26,-111.56,2013-05-03
114320.mp3,55.16,-111.46,2014-04-25
114395.mp3,57.30,-111.22,2016-07-02
160203.mp3,57.31,-111.22,2016-07-03
112306.mp3,54.64,-110.97,2013-04-29
112366.mp3,54.64,-110.98,2013-05-05
112407.mp3,54.65,-110.91,2013-05-05
112440.mp3,55.20,-112.72,2013-05-02
112532.mp3,55.58,-110.73,2013-04-07
45294.mp3,56.05,-119.01,2018-07-07
44756.mp3,49.08,-111.63,2018-06-06
44756.mp3,49.08,-111.63,2018-06-06
44775.mp3,50.76,-111.54,2018-06-06
44775.mp3,50.76,-111.54,2018-06-06
44773.mp3,50.76,-111.54,2018-06-07
44773.mp3,50.76,-111.54,2018-06-07
44781.mp3,50.75,-111.53,2018-06-05
44781.mp3,50.75,-111.53,2018-06-05
44786.mp3,50.77,-111.52,2018-06-02
44786.mp3,50.77,-111.52,2018-06-02
44861.mp3,53.79,-111.42,2018-07-05
44861.mp3,53.79,-111.42,2018-07-05
44906.mp3,53.78,-111.41,2018-06-22
44906.mp3,53.78,-111.41,2018-06-22
44906.mp3,53.78,-111.41,2018-06-22
